danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.462,0.595,2,-9.363,1,0.0347,0.215,0.0,0.184,0.64,113.719,audio_features,6Dhk2ZvhPG8HCY3qFU5A2l,spotify:track:6Dhk2ZvhPG8HCY3qFU5A2l,https://api.spotify.com/v1/tracks/6Dhk2ZvhPG8HCY3qFU5A2l,https://api.spotify.com/v1/audio-analysis/6Dhk2ZvhPG8HCY3qFU5A2l,152613,4
0.462,0.165,5,-15.952,1,0.0488,0.784,2.72e-05,0.0834,0.112,117.145,audio_features,0Tps1iVuFudov2alVP3bUF,spotify:track:0Tps1iVuFudov2alVP3bUF,https://api.spotify.com/v1/tracks/0Tps1iVuFudov2alVP3bUF,https://api.spotify.com/v1/audio-analysis/0Tps1iVuFudov2alVP3bUF,322040,3
0.301,0.156,7,-29.765,1,0.0405,0.988,0.846,0.0909,0.562,147.345,audio_features,4RF8W0OOvI3n9Svrt4Gkji,spotify:track:4RF8W0OOvI3n9Svrt4Gkji,https://api.spotify.com/v1/tracks/4RF8W0OOvI3n9Svrt4Gkji,https://api.spotify.com/v1/audio-analysis/4RF8W0OOvI3n9Svrt4Gkji,163933,4
0.153,0.113,10,-20.933,1,0.0595,0.99,0.309,0.137,0.0891,78.59,audio_features,6w5galNAx02v8vea7MQmlY,spotify:track:6w5galNAx02v8vea7MQmlY,https://api.spotify.com/v1/tracks/6w5galNAx02v8vea7MQmlY,https://api.spotify.com/v1/audio-analysis/6w5galNAx02v8vea7MQmlY,308040,4
0.251,0.00904,5,-31.599,1,0.0406,0.995,0.922,0.0779,0.0819,62.225,audio_features,086sjLPEqdKBgTxbTeCLCv,spotify:track:086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/tracks/086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/audio-analysis/086sjLPEqdKBgTxbTeCLCv,233400,4
0.414,0.044,2,-28.031,1,0.0471,0.995,0.938,0.111,0.506,129.12,audio_features,2U28cm6cXSZvycEPcdAOzf,spotify:track:2U28cm6cXSZvycEPcdAOzf,https://api.spotify.com/v1/tracks/2U28cm6cXSZvycEPcdAOzf,https://api.spotify.com/v1/audio-analysis/2U28cm6cXSZvycEPcdAOzf,287240,4
0.313,0.026,6,-36.985,1,0.0445,0.993,0.899,0.163,0.252,69.446,audio_features,0nwb7URM8P3bgABl8RcumY,spotify:track:0nwb7URM8P3bgABl8RcumY,https://api.spotify.com/v1/tracks/0nwb7URM8P3bgABl8RcumY,https://api.spotify.com/v1/audio-analysis/0nwb7URM8P3bgABl8RcumY,117387,4
0.279,0.0614,2,-23.067,1,0.0405,0.981,0.878,0.0844,0.0397,113.291,audio_features,2nhT10ndpm0vs5Xo2NURqH,spotify:track:2nhT10ndpm0vs5Xo2NURqH,https://api.spotify.com/v1/tracks/2nhT10ndpm0vs5Xo2NURqH,https://api.spotify.com/v1/audio-analysis/2nhT10ndpm0vs5Xo2NURqH,300107,1
0.449,0.0378,11,-31.383,1,0.0373,0.992,0.951,0.141,0.168,83.757,audio_features,5olY8yO9tGgPee9xNasVpN,spotify:track:5olY8yO9tGgPee9xNasVpN,https://api.spotify.com/v1/tracks/5olY8yO9tGgPee9xNasVpN,https://api.spotify.com/v1/audio-analysis/5olY8yO9tGgPee9xNasVpN,172800,4
0.19,0.149,2,-17.131,1,0.0425,0.946,0.558,0.217,0.211,163.585,audio_features,7x9L7ZytdIgL3e4pobRsJZ,spotify:track:7x9L7ZytdIgL3e4pobRsJZ,https://api.spotify.com/v1/tracks/7x9L7ZytdIgL3e4pobRsJZ,https://api.spotify.com/v1/audio-analysis/7x9L7ZytdIgL3e4pobRsJZ,525560,4
0.397,0.0101,10,-36.581,1,0.0432,0.994,0.928,0.0702,0.167,98.814,audio_features,2pmIi2tzVNQg9euVmTgGws,spotify:track:2pmIi2tzVNQg9euVmTgGws,https://api.spotify.com/v1/tracks/2pmIi2tzVNQg9euVmTgGws,https://api.spotify.com/v1/audio-analysis/2pmIi2tzVNQg9euVmTgGws,290520,4
0.0839,0.0237,7,-28.296,1,0.0417,0.992,0.945,0.0797,0.0365,80.27,audio_features,6k7EGOApW9jSmwW2t1OXjP,spotify:track:6k7EGOApW9jSmwW2t1OXjP,https://api.spotify.com/v1/tracks/6k7EGOApW9jSmwW2t1OXjP,https://api.spotify.com/v1/audio-analysis/6k7EGOApW9jSmwW2t1OXjP,163030,4
0.585,0.0465,9,-35.711,0,0.092,0.995,0.965,0.0698,0.412,131.706,audio_features,2N9C5hW3pRQ6q9O11JD6yv,spotify:track:2N9C5hW3pRQ6q9O11JD6yv,https://api.spotify.com/v1/tracks/2N9C5hW3pRQ6q9O11JD6yv,https://api.spotify.com/v1/audio-analysis/2N9C5hW3pRQ6q9O11JD6yv,65000,4
0.233,0.0111,5,-33.651,0,0.0411,0.986,0.915,0.0898,0.0639,96.843,audio_features,77t2gijxB7YGcO1LrzRShh,spotify:track:77t2gijxB7YGcO1LrzRShh,https://api.spotify.com/v1/tracks/77t2gijxB7YGcO1LrzRShh,https://api.spotify.com/v1/audio-analysis/77t2gijxB7YGcO1LrzRShh,278200,3
0.418,0.102,3,-23.261,1,0.0472,0.995,0.93,0.156,0.478,107.483,audio_features,1zWmMGJ1NKSYzxAoXUbJdJ,spotify:track:1zWmMGJ1NKSYzxAoXUbJdJ,https://api.spotify.com/v1/tracks/1zWmMGJ1NKSYzxAoXUbJdJ,https://api.spotify.com/v1/audio-analysis/1zWmMGJ1NKSYzxAoXUbJdJ,155640,4
0.27,0.0328,11,-24.705,0,0.0493,0.97,0.613,0.274,0.0632,112.199,audio_features,6cTjzTLHEXzsSRsfuiPxWa,spotify:track:6cTjzTLHEXzsSRsfuiPxWa,https://api.spotify.com/v1/tracks/6cTjzTLHEXzsSRsfuiPxWa,https://api.spotify.com/v1/audio-analysis/6cTjzTLHEXzsSRsfuiPxWa,53067,4
0.235,0.0123,1,-31.216,1,0.0431,0.994,0.933,0.11,0.157,133.248,audio_features,74wO29WxFBG5r8SufLQIT0,spotify:track:74wO29WxFBG5r8SufLQIT0,https://api.spotify.com/v1/tracks/74wO29WxFBG5r8SufLQIT0,https://api.spotify.com/v1/audio-analysis/74wO29WxFBG5r8SufLQIT0,120240,4
0.2,0.0439,5,-23.054,1,0.0478,0.989,0.0532,0.0458,0.229,96.013,audio_features,2IBDWA85qEq5hpTI7mxjM7,spotify:track:2IBDWA85qEq5hpTI7mxjM7,https://api.spotify.com/v1/tracks/2IBDWA85qEq5hpTI7mxjM7,https://api.spotify.com/v1/audio-analysis/2IBDWA85qEq5hpTI7mxjM7,236827,4
0.242,0.0962,9,-29.548,1,0.04,0.993,0.897,0.085,0.229,135.879,audio_features,27a8oVN05SOgwDwRJFcygr,spotify:track:27a8oVN05SOgwDwRJFcygr,https://api.spotify.com/v1/tracks/27a8oVN05SOgwDwRJFcygr,https://api.spotify.com/v1/audio-analysis/27a8oVN05SOgwDwRJFcygr,237747,4
0.285,0.00356,1,-38.11,1,0.0471,0.971,0.875,0.0628,0.0381,97.956,audio_features,0Rcuj5rTiK8DGcnBAJ2dnQ,spotify:track:0Rcuj5rTiK8DGcnBAJ2dnQ,https://api.spotify.com/v1/tracks/0Rcuj5rTiK8DGcnBAJ2dnQ,https://api.spotify.com/v1/audio-analysis/0Rcuj5rTiK8DGcnBAJ2dnQ,306653,1
0.234,0.0163,4,-33.83,1,0.0394,0.975,0.961,0.084,0.0373,129.073,audio_features,6nDSUBehiwnXkynuaGUX1o,spotify:track:6nDSUBehiwnXkynuaGUX1o,https://api.spotify.com/v1/tracks/6nDSUBehiwnXkynuaGUX1o,https://api.spotify.com/v1/audio-analysis/6nDSUBehiwnXkynuaGUX1o,541307,4
0.387,0.0259,2,-30.078,1,0.0436,0.961,0.00142,0.194,0.51,138.215,audio_features,69PTLekh3kZY85etB49Ikt,spotify:track:69PTLekh3kZY85etB49Ikt,https://api.spotify.com/v1/tracks/69PTLekh3kZY85etB49Ikt,https://api.spotify.com/v1/audio-analysis/69PTLekh3kZY85etB49Ikt,252613,4
0.562,0.0083,3,-27.997,1,0.278,0.996,0.945,0.102,0.564,76.91,audio_features,6d9honTj3avriGb2c1wF78,spotify:track:6d9honTj3avriGb2c1wF78,https://api.spotify.com/v1/tracks/6d9honTj3avriGb2c1wF78,https://api.spotify.com/v1/audio-analysis/6d9honTj3avriGb2c1wF78,114053,4
0.111,0.0508,10,-26.315,1,0.0464,0.962,0.034,0.124,0.0796,91.1,audio_features,1A6YUwRiZoVY5lDGZ6JvK4,spotify:track:1A6YUwRiZoVY5lDGZ6JvK4,https://api.spotify.com/v1/tracks/1A6YUwRiZoVY5lDGZ6JvK4,https://api.spotify.com/v1/audio-analysis/1A6YUwRiZoVY5lDGZ6JvK4,197847,4
0.222,0.0696,10,-30.284,1,0.0412,0.995,0.921,0.116,0.47,165.038,audio_features,2gOTQW7UbZsGf2jyv4mUZ7,spotify:track:2gOTQW7UbZsGf2jyv4mUZ7,https://api.spotify.com/v1/tracks/2gOTQW7UbZsGf2jyv4mUZ7,https://api.spotify.com/v1/audio-analysis/2gOTQW7UbZsGf2jyv4mUZ7,115080,3
0.317,0.0278,4,-27.4,1,0.0442,0.994,0.91,0.0844,0.386,88.832,audio_features,2ijOTl2fScBOP7GDiZleJg,spotify:track:2ijOTl2fScBOP7GDiZleJg,https://api.spotify.com/v1/tracks/2ijOTl2fScBOP7GDiZleJg,https://api.spotify.com/v1/audio-analysis/2ijOTl2fScBOP7GDiZleJg,203360,3
0.295,0.0568,1,-23.118,1,0.0353,0.986,0.938,0.102,0.0382,95.28,audio_features,3PBqzLiQCnJUPn5PxrHa5a,spotify:track:3PBqzLiQCnJUPn5PxrHa5a,https://api.spotify.com/v1/tracks/3PBqzLiQCnJUPn5PxrHa5a,https://api.spotify.com/v1/audio-analysis/3PBqzLiQCnJUPn5PxrHa5a,338813,3
0.109,0.0559,1,-24.527,1,0.0412,0.969,0.911,0.131,0.0376,75.474,audio_features,7ecCTSKZXEx9QYK9CpU1BT,spotify:track:7ecCTSKZXEx9QYK9CpU1BT,https://api.spotify.com/v1/tracks/7ecCTSKZXEx9QYK9CpU1BT,https://api.spotify.com/v1/audio-analysis/7ecCTSKZXEx9QYK9CpU1BT,362720,4
0.217,0.0272,4,-28.548,1,0.0363,0.995,0.877,0.11,0.21,83.865,audio_features,1VlE0rYRuz9kmuilFF1W5X,spotify:track:1VlE0rYRuz9kmuilFF1W5X,https://api.spotify.com/v1/tracks/1VlE0rYRuz9kmuilFF1W5X,https://api.spotify.com/v1/audio-analysis/1VlE0rYRuz9kmuilFF1W5X,128613,3
0.706,0.184,9,-21.315,1,0.0877,0.974,0.691,0.221,0.983,135.355,audio_features,0HaxYNiE72DOhh8r7KLP4E,spotify:track:0HaxYNiE72DOhh8r7KLP4E,https://api.spotify.com/v1/tracks/0HaxYNiE72DOhh8r7KLP4E,https://api.spotify.com/v1/audio-analysis/0HaxYNiE72DOhh8r7KLP4E,28200,4
0.489,0.0394,7,-33.016,0,0.0407,0.994,0.887,0.0853,0.451,110.974,audio_features,7nBA1uIAPrdvtr27F5cvmE,spotify:track:7nBA1uIAPrdvtr27F5cvmE,https://api.spotify.com/v1/tracks/7nBA1uIAPrdvtr27F5cvmE,https://api.spotify.com/v1/audio-analysis/7nBA1uIAPrdvtr27F5cvmE,209240,3
0.403,0.0389,4,-28.963,0,0.0459,0.991,0.921,0.113,0.277,138.985,audio_features,15zLhafkDjkLdjYHE1v6eJ,spotify:track:15zLhafkDjkLdjYHE1v6eJ,https://api.spotify.com/v1/tracks/15zLhafkDjkLdjYHE1v6eJ,https://api.spotify.com/v1/audio-analysis/15zLhafkDjkLdjYHE1v6eJ,285200,3
0.103,0.0225,7,-29.554,0,0.0445,0.981,0.962,0.134,0.0328,76.996,audio_features,3gItkSbXLFGjnR73YV6uuf,spotify:track:3gItkSbXLFGjnR73YV6uuf,https://api.spotify.com/v1/tracks/3gItkSbXLFGjnR73YV6uuf,https://api.spotify.com/v1/audio-analysis/3gItkSbXLFGjnR73YV6uuf,215613,4
0.137,0.0759,11,-25.74,0,0.0401,0.975,0.263,0.105,0.0363,142.767,audio_features,4htAzv3rkpAzCjo2pW12id,spotify:track:4htAzv3rkpAzCjo2pW12id,https://api.spotify.com/v1/tracks/4htAzv3rkpAzCjo2pW12id,https://api.spotify.com/v1/audio-analysis/4htAzv3rkpAzCjo2pW12id,180000,4
0.156,0.0392,11,-21.786,1,0.0459,0.985,0.961,0.0803,0.0395,81.008,audio_features,685wxE2HRynbFNcyclZRmR,spotify:track:685wxE2HRynbFNcyclZRmR,https://api.spotify.com/v1/tracks/685wxE2HRynbFNcyclZRmR,https://api.spotify.com/v1/audio-analysis/685wxE2HRynbFNcyclZRmR,236800,3
0.133,0.0312,4,-35.098,0,0.0463,0.989,0.0287,0.12,0.0361,75.058,audio_features,5iYpHuC2kgavYPyAEu662D,spotify:track:5iYpHuC2kgavYPyAEu662D,https://api.spotify.com/v1/tracks/5iYpHuC2kgavYPyAEu662D,https://api.spotify.com/v1/audio-analysis/5iYpHuC2kgavYPyAEu662D,213147,4
0.207,0.128,10,-21.408,0,0.0415,0.988,0.0216,0.1,0.0373,108.717,audio_features,5bFdx0TiPt1bFvzwkJOcpc,spotify:track:5bFdx0TiPt1bFvzwkJOcpc,https://api.spotify.com/v1/tracks/5bFdx0TiPt1bFvzwkJOcpc,https://api.spotify.com/v1/audio-analysis/5bFdx0TiPt1bFvzwkJOcpc,185360,1
0.2,0.0857,11,-22.624,0,0.0388,0.982,0.00463,0.0809,0.0387,131.265,audio_features,7tsQAEJfP60qsAgJVaqWGB,spotify:track:7tsQAEJfP60qsAgJVaqWGB,https://api.spotify.com/v1/tracks/7tsQAEJfP60qsAgJVaqWGB,https://api.spotify.com/v1/audio-analysis/7tsQAEJfP60qsAgJVaqWGB,298053,3
0.187,0.166,8,-23.772,1,0.0397,0.973,0.953,0.0654,0.0391,74.318,audio_features,2ndO689ziczOhZmjwLnuJg,spotify:track:2ndO689ziczOhZmjwLnuJg,https://api.spotify.com/v1/tracks/2ndO689ziczOhZmjwLnuJg,https://api.spotify.com/v1/audio-analysis/2ndO689ziczOhZmjwLnuJg,228413,3
0.0786,0.00503,2,-38.698,0,0.0543,0.985,0.00515,0.0899,0.0626,176.1,audio_features,7A14bdlIw9CU10VMdXe8Rg,spotify:track:7A14bdlIw9CU10VMdXe8Rg,https://api.spotify.com/v1/tracks/7A14bdlIw9CU10VMdXe8Rg,https://api.spotify.com/v1/audio-analysis/7A14bdlIw9CU10VMdXe8Rg,175453,5
0.108,0.00997,2,-32.988,1,0.0555,0.99,0.000242,0.119,0.0312,75.061,audio_features,2eVLEgQy1yNZ3XBX5jGvZ7,spotify:track:2eVLEgQy1yNZ3XBX5jGvZ7,https://api.spotify.com/v1/tracks/2eVLEgQy1yNZ3XBX5jGvZ7,https://api.spotify.com/v1/audio-analysis/2eVLEgQy1yNZ3XBX5jGvZ7,324840,4
0.166,0.046,9,-28.381,0,0.0457,0.984,0.0429,0.136,0.0392,70.759,audio_features,0hhks9bICVHvYcEK8Gr9DU,spotify:track:0hhks9bICVHvYcEK8Gr9DU,https://api.spotify.com/v1/tracks/0hhks9bICVHvYcEK8Gr9DU,https://api.spotify.com/v1/audio-analysis/0hhks9bICVHvYcEK8Gr9DU,214280,3
0.0814,0.00578,4,-41.421,0,0.0402,0.981,0.907,0.0758,0.0303,83.058,audio_features,6uM2elLuQMKe47EV5yjJKT,spotify:track:6uM2elLuQMKe47EV5yjJKT,https://api.spotify.com/v1/tracks/6uM2elLuQMKe47EV5yjJKT,https://api.spotify.com/v1/audio-analysis/6uM2elLuQMKe47EV5yjJKT,203293,4
0.153,0.0603,4,-24.951,1,0.0386,0.993,0.977,0.127,0.0374,139.153,audio_features,0wh9lyAm58get1TI9OIYg3,spotify:track:0wh9lyAm58get1TI9OIYg3,https://api.spotify.com/v1/tracks/0wh9lyAm58get1TI9OIYg3,https://api.spotify.com/v1/audio-analysis/0wh9lyAm58get1TI9OIYg3,251907,4
0.162,0.0124,3,-34.565,1,0.048,0.992,0.374,0.08,0.0836,81.473,audio_features,3GVA04QvdlhHK2LyaNkONI,spotify:track:3GVA04QvdlhHK2LyaNkONI,https://api.spotify.com/v1/tracks/3GVA04QvdlhHK2LyaNkONI,https://api.spotify.com/v1/audio-analysis/3GVA04QvdlhHK2LyaNkONI,134840,3
0.0623,0.0116,2,-27.893,1,0.0567,0.991,0.445,0.0816,0.0331,65.057,audio_features,0S0YKiEdR9cT9pYgEaTevF,spotify:track:0S0YKiEdR9cT9pYgEaTevF,https://api.spotify.com/v1/tracks/0S0YKiEdR9cT9pYgEaTevF,https://api.spotify.com/v1/audio-analysis/0S0YKiEdR9cT9pYgEaTevF,415800,3
0.0987,0.0949,1,-21.002,1,0.0441,0.993,0.353,0.0847,0.0363,174.606,audio_features,0URENFI2Nk9oVMdhz4SQKM,spotify:track:0URENFI2Nk9oVMdhz4SQKM,https://api.spotify.com/v1/tracks/0URENFI2Nk9oVMdhz4SQKM,https://api.spotify.com/v1/audio-analysis/0URENFI2Nk9oVMdhz4SQKM,232667,4
0.174,0.228,0,-18.104,1,0.039,0.99,0.635,0.0863,0.0604,124.955,audio_features,6qesIjQCmt6ZSgcnshhEka,spotify:track:6qesIjQCmt6ZSgcnshhEka,https://api.spotify.com/v1/tracks/6qesIjQCmt6ZSgcnshhEka,https://api.spotify.com/v1/audio-analysis/6qesIjQCmt6ZSgcnshhEka,559080,4
0.167,0.0539,5,-28.217,1,0.0445,0.993,0.032,0.116,0.047,98.872,audio_features,3vA1AS2PWl4RePRCiR36lb,spotify:track:3vA1AS2PWl4RePRCiR36lb,https://api.spotify.com/v1/tracks/3vA1AS2PWl4RePRCiR36lb,https://api.spotify.com/v1/audio-analysis/3vA1AS2PWl4RePRCiR36lb,236907,3
0.135,0.112,4,-24.055,0,0.0462,0.99,0.828,0.0581,0.0279,75.675,audio_features,5mzM1bgV38UL4NE29AaQpX,spotify:track:5mzM1bgV38UL4NE29AaQpX,https://api.spotify.com/v1/tracks/5mzM1bgV38UL4NE29AaQpX,https://api.spotify.com/v1/audio-analysis/5mzM1bgV38UL4NE29AaQpX,246973,3
0.123,0.115,4,-22.439,1,0.0541,0.987,0.633,0.168,0.0389,70.782,audio_features,7aqgHJkQeVLId28hLNuHIN,spotify:track:7aqgHJkQeVLId28hLNuHIN,https://api.spotify.com/v1/tracks/7aqgHJkQeVLId28hLNuHIN,https://api.spotify.com/v1/audio-analysis/7aqgHJkQeVLId28hLNuHIN,233987,1
0.186,0.0671,6,-23.558,0,0.0426,0.983,0.955,0.0621,0.0381,67.228,audio_features,3Wa0N4CYjsUEzzfrrPCy5U,spotify:track:3Wa0N4CYjsUEzzfrrPCy5U,https://api.spotify.com/v1/tracks/3Wa0N4CYjsUEzzfrrPCy5U,https://api.spotify.com/v1/audio-analysis/3Wa0N4CYjsUEzzfrrPCy5U,171787,4
0.235,0.267,9,-19.317,0,0.039,0.964,0.0114,0.0968,0.229,106.076,audio_features,6QkerkuvzKzNEpSYhn0PML,spotify:track:6QkerkuvzKzNEpSYhn0PML,https://api.spotify.com/v1/tracks/6QkerkuvzKzNEpSYhn0PML,https://api.spotify.com/v1/audio-analysis/6QkerkuvzKzNEpSYhn0PML,148333,4
0.254,0.024,5,-34.324,0,0.0478,0.992,0.0021,0.0935,0.106,128.417,audio_features,27g77QGL1kbylCs5xmcgm2,spotify:track:27g77QGL1kbylCs5xmcgm2,https://api.spotify.com/v1/tracks/27g77QGL1kbylCs5xmcgm2,https://api.spotify.com/v1/audio-analysis/27g77QGL1kbylCs5xmcgm2,149013,3
0.0765,0.0213,2,-30.315,1,0.0554,0.991,0.68,0.104,0.0363,79.47,audio_features,13GreMlcm7o0QufPZ1pvLR,spotify:track:13GreMlcm7o0QufPZ1pvLR,https://api.spotify.com/v1/tracks/13GreMlcm7o0QufPZ1pvLR,https://api.spotify.com/v1/audio-analysis/13GreMlcm7o0QufPZ1pvLR,267120,4
0.206,0.101,8,-22.341,0,0.0386,0.985,0.0241,0.15,0.0374,129.093,audio_features,1kyseHKmQnsg8j9f7qkiBW,spotify:track:1kyseHKmQnsg8j9f7qkiBW,https://api.spotify.com/v1/tracks/1kyseHKmQnsg8j9f7qkiBW,https://api.spotify.com/v1/audio-analysis/1kyseHKmQnsg8j9f7qkiBW,378600,3
0.125,0.117,2,-18.797,0,0.0497,0.976,0.977,0.0571,0.029,77.334,audio_features,3UnISDk1Ev7zesz1PO92rD,spotify:track:3UnISDk1Ev7zesz1PO92rD,https://api.spotify.com/v1/tracks/3UnISDk1Ev7zesz1PO92rD,https://api.spotify.com/v1/audio-analysis/3UnISDk1Ev7zesz1PO92rD,552560,4
0.257,0.0651,5,-20.812,1,0.0492,0.994,0.742,0.114,0.0934,108.759,audio_features,2O95vCqrq3RS2y6OV1eq0K,spotify:track:2O95vCqrq3RS2y6OV1eq0K,https://api.spotify.com/v1/tracks/2O95vCqrq3RS2y6OV1eq0K,https://api.spotify.com/v1/audio-analysis/2O95vCqrq3RS2y6OV1eq0K,151573,3
0.0816,0.0746,1,-25.357,1,0.0409,0.989,0.48,0.0856,0.036,75.575,audio_features,6F5snpBGFlb0xInaqyjtJn,spotify:track:6F5snpBGFlb0xInaqyjtJn,https://api.spotify.com/v1/tracks/6F5snpBGFlb0xInaqyjtJn,https://api.spotify.com/v1/audio-analysis/6F5snpBGFlb0xInaqyjtJn,317933,3
0.179,0.103,10,-22.798,1,0.0477,0.971,0.0178,0.0827,0.0392,139.815,audio_features,1oIasdkdYa4BxhszTWO6Dv,spotify:track:1oIasdkdYa4BxhszTWO6Dv,https://api.spotify.com/v1/tracks/1oIasdkdYa4BxhszTWO6Dv,https://api.spotify.com/v1/audio-analysis/1oIasdkdYa4BxhszTWO6Dv,190027,4
0.0714,0.0565,5,-23.991,1,0.0511,0.995,0.68,0.089,0.0343,77.857,audio_features,11y0sLoQAVHEoVMbRxIXJP,spotify:track:11y0sLoQAVHEoVMbRxIXJP,https://api.spotify.com/v1/tracks/11y0sLoQAVHEoVMbRxIXJP,https://api.spotify.com/v1/audio-analysis/11y0sLoQAVHEoVMbRxIXJP,195533,1
0.214,0.196,6,-18.417,1,0.0372,0.993,0.116,0.158,0.144,116.463,audio_features,3Dzarf5kodlEEMEux6NIFx,spotify:track:3Dzarf5kodlEEMEux6NIFx,https://api.spotify.com/v1/tracks/3Dzarf5kodlEEMEux6NIFx,https://api.spotify.com/v1/audio-analysis/3Dzarf5kodlEEMEux6NIFx,112980,1
0.189,0.104,2,-21.02,0,0.035,0.992,0.442,0.102,0.0352,84.058,audio_features,5UGrkSBgsjfSLKEzBry1ol,spotify:track:5UGrkSBgsjfSLKEzBry1ol,https://api.spotify.com/v1/tracks/5UGrkSBgsjfSLKEzBry1ol,https://api.spotify.com/v1/audio-analysis/5UGrkSBgsjfSLKEzBry1ol,255493,3
0.176,0.15,2,-17.681,0,0.0381,0.964,0.00909,0.0908,0.0929,83.055,audio_features,0vlie83eolC5TdjmsQ8gym,spotify:track:0vlie83eolC5TdjmsQ8gym,https://api.spotify.com/v1/tracks/0vlie83eolC5TdjmsQ8gym,https://api.spotify.com/v1/audio-analysis/0vlie83eolC5TdjmsQ8gym,69159,4
0.153,0.0723,6,-25.547,1,0.041,0.961,0.956,0.113,0.0309,136.906,audio_features,6tHlLS94A6HWyvAquKA3FG,spotify:track:6tHlLS94A6HWyvAquKA3FG,https://api.spotify.com/v1/tracks/6tHlLS94A6HWyvAquKA3FG,https://api.spotify.com/v1/audio-analysis/6tHlLS94A6HWyvAquKA3FG,677680,3
0.243,0.0359,11,-24.087,0,0.0445,0.995,0.603,0.114,0.0372,70.466,audio_features,1gV6hVTTpaDBVsAW84Bmx1,spotify:track:1gV6hVTTpaDBVsAW84Bmx1,https://api.spotify.com/v1/tracks/1gV6hVTTpaDBVsAW84Bmx1,https://api.spotify.com/v1/audio-analysis/1gV6hVTTpaDBVsAW84Bmx1,241907,3
0.226,0.289,9,-14.859,1,0.0436,0.988,0.978,0.106,0.256,137.496,audio_features,63onMzJwEDrZsOKsAU3Sbg,spotify:track:63onMzJwEDrZsOKsAU3Sbg,https://api.spotify.com/v1/tracks/63onMzJwEDrZsOKsAU3Sbg,https://api.spotify.com/v1/audio-analysis/63onMzJwEDrZsOKsAU3Sbg,131072,4
0.21,0.0767,1,-23.702,0,0.0425,0.994,0.927,0.0761,0.0309,125.903,audio_features,06xbnCwbZ6ccSij5v9ccOt,spotify:track:06xbnCwbZ6ccSij5v9ccOt,https://api.spotify.com/v1/tracks/06xbnCwbZ6ccSij5v9ccOt,https://api.spotify.com/v1/audio-analysis/06xbnCwbZ6ccSij5v9ccOt,266667,3
0.075,0.0123,10,-30.539,1,0.0433,0.984,0.141,0.0852,0.0327,79.232,audio_features,4Aq9iAPikaqDRkJoaf6oSt,spotify:track:4Aq9iAPikaqDRkJoaf6oSt,https://api.spotify.com/v1/tracks/4Aq9iAPikaqDRkJoaf6oSt,https://api.spotify.com/v1/audio-analysis/4Aq9iAPikaqDRkJoaf6oSt,379333,4
0.0876,0.0968,2,-26.736,1,0.0448,0.988,0.255,0.101,0.0491,72.422,audio_features,1ZMFkGbBHYEBgLYvkPLG8j,spotify:track:1ZMFkGbBHYEBgLYvkPLG8j,https://api.spotify.com/v1/tracks/1ZMFkGbBHYEBgLYvkPLG8j,https://api.spotify.com/v1/audio-analysis/1ZMFkGbBHYEBgLYvkPLG8j,200827,4
0.25,0.0515,4,-23.396,1,0.0464,0.996,0.981,0.108,0.0363,66.395,audio_features,483t4Dw6FPoKXyhMnDNkRY,spotify:track:483t4Dw6FPoKXyhMnDNkRY,https://api.spotify.com/v1/tracks/483t4Dw6FPoKXyhMnDNkRY,https://api.spotify.com/v1/audio-analysis/483t4Dw6FPoKXyhMnDNkRY,167637,3
0.0689,0.028,1,-24.866,1,0.0474,0.991,0.00805,0.137,0.0329,70.055,audio_features,0A6fmNyxbGoVKhT0SffvMV,spotify:track:0A6fmNyxbGoVKhT0SffvMV,https://api.spotify.com/v1/tracks/0A6fmNyxbGoVKhT0SffvMV,https://api.spotify.com/v1/audio-analysis/0A6fmNyxbGoVKhT0SffvMV,288573,3
0.154,0.226,0,-18.161,1,0.0492,0.959,0.00224,0.0772,0.138,95.398,audio_features,7wTlG1agEWoVQ3QWxxTbVo,spotify:track:7wTlG1agEWoVQ3QWxxTbVo,https://api.spotify.com/v1/tracks/7wTlG1agEWoVQ3QWxxTbVo,https://api.spotify.com/v1/audio-analysis/7wTlG1agEWoVQ3QWxxTbVo,83968,4
0.0935,0.0535,1,-28.887,0,0.0426,0.993,0.65,0.0765,0.0272,87.11,audio_features,7xpCKx8o6H1oD1uEYwEkNM,spotify:track:7xpCKx8o6H1oD1uEYwEkNM,https://api.spotify.com/v1/tracks/7xpCKx8o6H1oD1uEYwEkNM,https://api.spotify.com/v1/audio-analysis/7xpCKx8o6H1oD1uEYwEkNM,290867,4
0.0783,0.0262,1,-28.431,0,0.0489,0.986,0.964,0.11,0.0241,71.984,audio_features,5bUdtdODnRPeQpmMoqhvVY,spotify:track:5bUdtdODnRPeQpmMoqhvVY,https://api.spotify.com/v1/tracks/5bUdtdODnRPeQpmMoqhvVY,https://api.spotify.com/v1/audio-analysis/5bUdtdODnRPeQpmMoqhvVY,255773,3
